DATE;SBC1;SBC2;SBC3;SBC4;INSIDE1;INSIDE2;OUTSIDE
2019-08-30 11:36:55;61.000;65.000;64.000;62.000;39.562;35.062;20.062
2019-08-30 11:37:11;61.000;65.000;64.000;62.000;39.625;35.125;20.062
2019-08-30 11:37:28;61.000;65.000;64.000;62.000;39.500;35.125;20.062
2019-08-30 11:37:44;61.000;65.000;64.000;62.000;39.562;35.062;20.062
2019-08-30 11:38:00;61.000;64.000;64.000;62.000;39.688;35.125;20.062
2019-08-30 11:38:17;61.000;64.000;64.000;62.000;39.625;35.062;20.062
2019-08-30 11:38:33;61.000;65.000;64.000;62.000;39.625;35.062;20.000
2019-08-30 11:38:50;61.000;65.000;64.000;62.000;39.500;35.062;20.000
2019-08-30 11:39:06;61.000;65.000;64.000;62.000;39.438;35.062;20.000
2019-08-30 11:39:22;61.000;65.000;64.000;62.000;39.625;35.062;20.000
2019-08-30 11:39:39;61.000;65.000;64.000;62.000;39.562;35.125;20.062
2019-08-30 11:39:55;61.000;65.000;64.000;62.000;39.438;35.062;20.062
2019-08-30 11:40:11;61.000;65.000;64.000;62.000;39.438;35.062;20.062
2019-08-30 11:40:27;61.000;65.000;64.000;62.000;39.500;35.062;20.000
2019-08-30 11:40:44;61.000;65.000;64.000;62.000;39.562;35.062;20.000
2019-08-30 11:41:00;61.000;65.000;64.000;62.000;39.562;35.062;20.000
2019-08-30 11:41:17;61.000;64.000;64.000;62.000;39.562;35.062;20.000
2019-08-30 11:41:33;61.000;65.000;64.000;62.000;39.562;35.062;20.000
2019-08-30 11:41:50;61.000;65.000;64.000;62.000;39.688;35.062;20.062
2019-08-30 11:42:06;61.000;64.000;64.000;62.000;39.438;35.062;20.062
2019-08-30 11:42:22;61.000;64.000;64.000;62.000;39.562;35.062;20.062
2019-08-30 11:42:39;61.000;65.000;64.000;62.000;39.500;35.062;20.000
2019-08-30 11:42:55;61.000;64.000;64.000;62.000;39.438;35.062;20.062
2019-08-30 11:43:11;61.000;64.000;64.000;62.000;39.500;35.000;20.062
2019-08-30 11:43:28;61.000;64.000;64.000;62.000;39.438;35.062;20.062
2019-08-30 11:43:44;61.000;65.000;64.000;62.000;39.500;35.062;20.062
2019-08-30 11:44:01;61.000;65.000;64.000;62.000;39.438;35.062;20.062
2019-08-30 11:44:17;61.000;64.000;64.000;62.000;39.438;35.062;20.062
2019-08-30 11:44:33;61.000;64.000;64.000;62.000;39.500;35.000;20.062
2019-08-30 11:44:50;61.000;64.000;64.000;62.000;39.562;35.062;20.062
2019-08-30 11:45:06;61.000;64.000;64.000;62.000;39.500;35.062;20.062
2019-08-30 11:45:22;61.000;64.000;64.000;62.000;39.562;35.000;20.000
2019-08-30 11:45:39;61.000;65.000;64.000;62.000;39.562;35.000;20.000
2019-08-30 11:45:55;61.000;65.000;64.000;62.000;39.438;35.062;20.000
2019-08-30 11:46:12;61.000;65.000;64.000;62.000;39.375;35.000;20.000
2019-08-30 11:46:28;61.000;65.000;64.000;62.000;39.438;35.000;20.000
2019-08-30 11:46:44;61.000;65.000;64.000;62.000;39.500;35.000;20.000
2019-08-30 11:47:01;61.000;64.000;64.000;62.000;39.500;35.000;20.000
2019-08-30 11:47:17;61.000;65.000;64.000;62.000;39.438;35.000;20.000
2019-08-30 11:47:34;61.000;65.000;64.000;62.000;39.375;35.000;20.000
2019-08-30 11:47:50;61.000;65.000;64.000;62.000;39.438;35.000;20.000
2019-08-30 11:48:06;61.000;65.000;64.000;62.000;39.438;35.062;20.000
2019-08-30 11:48:22;61.000;65.000;64.000;62.000;39.500;35.000;20.000
2019-08-30 11:48:39;61.000;65.000;64.000;62.000;39.500;35.062;20.000
2019-08-30 11:48:55;61.000;65.000;64.000;62.000;39.562;35.000;20.000
2019-08-30 11:49:12;61.000;65.000;64.000;62.000;39.562;35.062;20.000
2019-08-30 11:49:28;61.000;64.000;64.000;62.000;39.562;35.000;20.000
2019-08-30 11:49:44;61.000;65.000;64.000;62.000;39.562;35.062;20.000
2019-08-30 11:50:01;61.000;65.000;64.000;62.000;39.625;35.000;20.062
2019-08-30 11:50:17;61.000;65.000;64.000;62.000;39.562;35.000;20.000
2019-08-30 11:50:33;61.000;65.000;64.000;62.000;39.500;35.000;20.000
2019-08-30 11:50:49;61.000;64.000;64.000;62.000;39.625;35.000;20.000
2019-08-30 11:51:06;61.000;64.000;64.000;62.000;39.625;35.000;20.000
2019-08-30 11:51:22;61.000;65.000;64.000;62.000;39.500;35.000;20.000
2019-08-30 11:51:38;61.000;65.000;64.000;62.000;39.375;35.000;20.000
2019-08-30 11:51:55;61.000;65.000;64.000;62.000;39.375;35.000;20.000
2019-08-30 11:52:11;61.000;65.000;64.000;62.000;39.375;35.000;20.000
2019-08-30 11:52:27;61.000;65.000;64.000;62.000;39.438;35.000;20.062
2019-08-30 11:52:44;61.000;65.000;64.000;62.000;39.375;35.000;20.000
2019-08-30 11:53:00;61.000;65.000;64.000;62.000;39.312;35.000;20.000
2019-08-30 11:53:17;61.000;65.000;64.000;62.000;39.438;35.000;20.000
2019-08-30 11:53:33;61.000;65.000;64.000;62.000;39.500;35.000;20.000
2019-08-30 11:53:49;61.000;65.000;64.000;62.000;39.562;35.000;19.938
2019-08-30 11:54:06;61.000;64.000;64.000;62.000;39.438;35.000;19.938
2019-08-30 11:54:22;61.000;64.000;64.000;62.000;39.562;35.000;19.938
2019-08-30 11:54:38;61.000;64.000;64.000;62.000;39.500;35.000;19.938
2019-08-30 11:54:55;61.000;64.000;64.000;62.000;39.438;35.000;20.000
2019-08-30 11:55:11;61.000;64.000;64.000;62.000;39.500;35.000;20.000
2019-08-30 11:55:27;61.000;64.000;64.000;62.000;39.438;35.000;20.000
2019-08-30 11:55:44;61.000;65.000;64.000;62.000;39.500;35.000;19.938
2019-08-30 11:56:00;61.000;65.000;64.000;62.000;39.500;35.000;19.938
2019-08-30 11:56:16;61.000;64.000;64.000;62.000;39.438;35.000;19.938
2019-08-30 11:56:33;61.000;65.000;64.000;62.000;39.438;35.000;19.938
2019-08-30 11:56:49;61.000;64.000;64.000;62.000;39.438;35.000;19.938
2019-08-30 11:57:06;61.000;64.000;64.000;62.000;39.312;35.000;20.000
2019-08-30 11:57:22;61.000;65.000;64.000;62.000;39.312;35.000;20.000
2019-08-30 11:57:38;61.000;65.000;64.000;62.000;39.375;35.000;20.000
2019-08-30 11:57:55;61.000;64.000;64.000;62.000;39.438;34.938;19.938
2019-08-30 11:58:11;61.000;64.000;64.000;62.000;39.562;35.000;20.000
2019-08-30 11:58:27;61.000;64.000;64.000;62.000;39.562;35.000;19.938
2019-08-30 11:58:44;61.000;64.000;64.000;62.000;39.562;35.000;19.938
2019-08-30 11:59:00;61.000;64.000;64.000;62.000;39.500;34.938;19.938
2019-08-30 11:59:17;61.000;64.000;64.000;62.000;39.562;35.000;19.938
2019-08-30 11:59:33;61.000;64.000;64.000;62.000;39.500;34.938;19.938
2019-08-30 11:59:50;61.000;64.000;64.000;62.000;39.562;35.000;19.938
2019-08-30 12:00:06;61.000;64.000;63.000;62.000;39.562;35.000;19.938
2019-08-30 12:00:22;61.000;65.000;63.000;62.000;39.500;34.938;19.938
2019-08-30 12:00:39;61.000;64.000;63.000;62.000;39.438;35.000;19.938
2019-08-30 12:00:55;61.000;64.000;63.000;62.000;39.438;35.000;19.875
2019-08-30 12:01:11;61.000;65.000;63.000;62.000;39.375;34.938;19.875
2019-08-30 12:01:27;61.000;65.000;63.000;62.000;39.500;34.938;19.938
2019-08-30 12:01:44;61.000;65.000;63.000;62.000;39.375;34.938;19.938
2019-08-30 12:02:00;61.000;65.000;63.000;62.000;39.312;35.000;19.938
2019-08-30 12:02:16;61.000;65.000;64.000;62.000;39.500;34.938;19.938
2019-08-30 12:02:33;61.000;65.000;63.000;62.000;39.438;34.938;19.938
2019-08-30 12:02:49;61.000;65.000;63.000;62.000;39.438;35.000;19.938
2019-08-30 12:03:06;61.000;64.000;63.000;62.000;39.438;34.938;19.938
2019-08-30 12:03:22;61.000;65.000;63.000;62.000;39.438;34.938;19.938
2019-08-30 12:03:38;61.000;65.000;63.000;62.000;39.375;34.938;19.938
2019-08-30 12:03:55;61.000;64.000;63.000;62.000;39.250;34.938;19.938
2019-08-30 12:04:11;61.000;65.000;63.000;62.000;39.250;34.938;19.938
2019-08-30 12:04:27;61.000;65.000;63.000;62.000;39.250;34.938;20.000
2019-08-30 12:04:44;61.000;65.000;63.000;62.000;39.312;34.938;20.000
2019-08-30 12:05:00;61.000;65.000;63.000;62.000;39.312;34.938;20.000
2019-08-30 12:05:16;61.000;65.000;63.000;62.000;39.375;34.938;20.000
2019-08-30 12:05:33;61.000;65.000;63.000;62.000;39.312;34.875;20.000
2019-08-30 12:05:49;61.000;65.000;63.000;62.000;39.375;34.938;20.000
2019-08-30 12:06:05;61.000;65.000;63.000;62.000;39.438;34.938;20.062
2019-08-30 12:06:22;61.000;65.000;63.000;62.000;39.312;34.938;20.000
2019-08-30 12:06:38;61.000;65.000;63.000;62.000;39.312;34.938;20.000
2019-08-30 12:06:54;61.000;65.000;63.000;62.000;39.250;34.875;20.062
2019-08-30 12:07:10;61.000;65.000;63.000;62.000;39.375;34.938;20.062
2019-08-30 12:07:27;61.000;65.000;63.000;62.000;39.250;34.875;20.062
2019-08-30 12:07:43;61.000;65.000;63.000;62.000;39.375;34.938;20.062
2019-08-30 12:07:59;61.000;65.000;63.000;62.000;39.375;34.938;20.000
2019-08-30 12:08:16;61.000;64.000;63.000;62.000;39.438;34.938;20.000
2019-08-30 12:08:32;61.000;64.000;63.000;62.000;39.375;34.875;20.000
2019-08-30 12:08:48;61.000;64.000;63.000;62.000;39.500;34.875;20.000
2019-08-30 12:09:05;61.000;65.000;63.000;62.000;39.375;34.875;20.000
2019-08-30 12:09:21;61.000;65.000;63.000;62.000;39.438;34.875;20.000
2019-08-30 12:09:38;61.000;65.000;63.000;62.000;39.438;34.875;20.000
2019-08-30 12:09:54;61.000;65.000;63.000;62.000;39.500;34.875;20.000
2019-08-30 12:10:10;61.000;65.000;63.000;62.000;39.500;34.875;20.000
2019-08-30 12:10:27;61.000;65.000;64.000;62.000;39.438;34.875;20.000
2019-08-30 12:10:43;61.000;65.000;63.000;62.000;39.250;34.875;20.062
2019-08-30 12:10:59;61.000;65.000;63.000;62.000;39.250;34.875;20.062
2019-08-30 12:11:16;61.000;65.000;63.000;62.000;39.375;34.875;20.000
2019-08-30 12:11:32;61.000;65.000;64.000;62.000;39.375;34.875;20.062
2019-08-30 12:11:48;61.000;65.000;64.000;62.000;39.312;34.875;20.000
2019-08-30 12:12:05;61.000;65.000;63.000;62.000;39.375;34.875;20.062
2019-08-30 12:12:21;61.000;65.000;63.000;62.000;39.312;34.875;20.000
2019-08-30 12:12:38;61.000;64.000;63.000;62.000;39.250;34.875;20.000
2019-08-30 12:12:54;61.000;64.000;63.000;62.000;39.375;34.875;20.062
2019-08-30 12:13:10;61.000;64.000;63.000;62.000;39.438;34.875;20.000
2019-08-30 12:13:27;61.000;64.000;63.000;62.000;39.312;34.875;20.000
2019-08-30 12:13:43;61.000;65.000;63.000;62.000;39.438;34.875;20.062
2019-08-30 12:14:00;61.000;65.000;63.000;62.000;39.375;34.875;20.062
2019-08-30 12:14:16;61.000;64.000;63.000;62.000;39.375;34.938;20.062
2019-08-30 12:14:33;61.000;64.000;64.000;62.000;39.438;34.875;20.062
2019-08-30 12:14:49;61.000;65.000;64.000;62.000;39.500;34.875;20.062
2019-08-30 12:15:05;61.000;65.000;64.000;62.000;39.375;34.875;20.062
2019-08-30 12:15:21;61.000;65.000;63.000;62.000;39.375;34.875;20.062
2019-08-30 12:15:38;61.000;64.000;63.000;62.000;39.438;34.875;20.062
2019-08-30 12:15:54;61.000;65.000;63.000;62.000;39.438;34.875;20.125
2019-08-30 12:16:10;61.000;64.000;63.000;62.000;39.500;34.875;20.125
2019-08-30 12:16:27;61.000;64.000;63.000;62.000;39.312;34.875;20.125
2019-08-30 12:16:43;61.000;64.000;64.000;62.000;39.375;34.875;20.125
2019-08-30 12:17:00;61.000;64.000;64.000;62.000;39.312;34.875;20.125
2019-08-30 12:17:16;61.000;65.000;64.000;62.000;39.375;34.875;20.125
2019-08-30 12:17:33;61.000;65.000;63.000;62.000;39.375;34.875;20.125
2019-08-30 12:17:49;61.000;65.000;64.000;62.000;39.375;34.812;20.125
2019-08-30 12:18:05;61.000;64.000;64.000;62.000;39.250;34.875;20.125
2019-08-30 12:18:22;61.000;64.000;63.000;62.000;39.312;34.875;20.125
2019-08-30 12:18:38;61.000;64.000;63.000;62.000;39.250;34.875;20.125
2019-08-30 12:18:55;61.000;64.000;64.000;62.000;39.250;34.875;20.188
2019-08-30 12:19:11;61.000;64.000;64.000;62.000;39.188;34.875;20.188
2019-08-30 12:19:27;61.000;64.000;64.000;62.000;39.125;34.875;20.188
2019-08-30 12:19:44;61.000;64.000;64.000;62.000;39.250;34.875;20.188
2019-08-30 12:20:00;61.000;64.000;64.000;62.000;39.312;34.812;20.188
2019-08-30 12:20:16;61.000;64.000;64.000;62.000;39.188;34.875;20.188
2019-08-30 12:20:33;61.000;64.000;64.000;62.000;39.250;34.875;20.188
2019-08-30 12:20:49;61.000;64.000;64.000;62.000;39.250;34.875;20.188
2019-08-30 12:21:05;61.000;64.000;64.000;62.000;39.312;34.875;20.188
2019-08-30 12:21:22;61.000;64.000;64.000;62.000;39.250;34.875;20.125
2019-08-30 12:21:38;61.000;64.000;64.000;62.000;39.312;34.812;20.188
2019-08-30 12:21:55;61.000;64.000;64.000;62.000;39.312;34.875;20.188
2019-08-30 12:22:11;61.000;64.000;64.000;62.000;39.312;34.875;20.125
2019-08-30 12:22:27;61.000;64.000;64.000;62.000;39.250;34.875;20.125
2019-08-30 12:22:44;61.000;64.000;64.000;62.000;39.375;34.875;20.125
2019-08-30 12:23:00;61.000;64.000;64.000;62.000;39.250;34.875;20.125
2019-08-30 12:23:16;61.000;64.000;64.000;62.000;39.188;34.875;20.125
2019-08-30 12:23:33;61.000;64.000;63.000;62.000;39.188;34.875;20.125
2019-08-30 12:23:49;61.000;64.000;64.000;62.000;39.188;34.875;20.125
2019-08-30 12:24:06;61.000;64.000;63.000;62.000;39.250;34.875;20.125
2019-08-30 12:24:22;61.000;64.000;63.000;62.000;39.188;34.875;20.188
2019-08-30 12:24:38;61.000;64.000;63.000;62.000;39.312;34.812;20.250
2019-08-30 12:24:55;61.000;64.000;63.000;62.000;39.250;34.875;20.312
2019-08-30 12:25:11;61.000;64.000;63.000;62.000;39.312;34.875;20.375
2019-08-30 12:25:28;61.000;64.000;64.000;62.000;39.250;34.875;20.375
2019-08-30 12:25:45;61.000;64.000;63.000;62.000;39.188;34.875;20.438
2019-08-30 12:26:01;61.000;64.000;64.000;62.000;39.312;34.875;20.438
2019-08-30 12:26:17;61.000;64.000;64.000;62.000;39.250;34.875;20.438
2019-08-30 12:26:34;61.000;64.000;64.000;62.000;39.250;34.875;20.500
2019-08-30 12:26:50;61.000;64.000;63.000;62.000;39.250;34.875;20.438
2019-08-30 12:27:06;61.000;64.000;64.000;62.000;39.250;34.875;20.375
2019-08-30 12:27:23;61.000;64.000;63.000;62.000;39.312;34.875;20.375
2019-08-30 12:27:39;61.000;64.000;63.000;62.000;39.188;34.875;20.312
2019-08-30 12:27:56;61.000;64.000;64.000;62.000;39.312;34.875;20.312
2019-08-30 12:28:12;61.000;64.000;64.000;62.000;39.312;34.875;20.250
2019-08-30 12:28:29;61.000;64.000;64.000;62.000;39.312;34.875;20.250
2019-08-30 12:28:45;61.000;64.000;63.000;62.000;39.375;34.875;20.188
2019-08-30 12:29:01;61.000;64.000;64.000;62.000;39.250;34.875;20.188
2019-08-30 12:29:17;61.000;64.000;63.000;62.000;39.250;34.875;20.188
2019-08-30 12:29:34;61.000;64.000;64.000;62.000;39.312;34.875;20.188
2019-08-30 12:29:50;61.000;65.000;63.000;62.000;39.375;34.812;20.188
2019-08-30 12:30:06;61.000;64.000;63.000;62.000;39.438;34.812;20.125
2019-08-30 12:30:23;61.000;64.000;63.000;62.000;39.375;34.875;20.125
2019-08-30 12:30:39;61.000;64.000;64.000;62.000;39.312;34.812;20.125
2019-08-30 12:30:56;61.000;65.000;64.000;62.000;39.312;34.812;20.125
2019-08-30 12:31:12;61.000;65.000;64.000;62.000;39.250;34.812;20.125
2019-08-30 12:31:29;61.000;65.000;64.000;62.000;39.312;34.875;20.125
2019-08-30 12:31:45;61.000;65.000;63.000;61.000;39.312;34.812;20.125
2019-08-30 12:32:02;61.000;65.000;63.000;61.000;39.375;34.812;20.062
2019-08-30 12:32:18;61.000;65.000;63.000;61.000;39.438;34.812;20.062
2019-08-30 12:32:35;61.000;65.000;63.000;62.000;39.375;34.875;20.062
2019-08-30 12:32:51;61.000;65.000;63.000;62.000;39.500;34.875;20.062
2019-08-30 12:33:07;61.000;65.000;63.000;62.000;39.375;34.812;20.062
2019-08-30 12:33:24;61.000;65.000;63.000;62.000;39.438;34.812;20.062
2019-08-30 12:33:40;61.000;64.000;63.000;62.000;39.438;34.875;20.062
2019-08-30 12:33:56;61.000;64.000;63.000;62.000;39.375;34.812;20.062
2019-08-30 12:34:13;61.000;64.000;63.000;62.000;39.312;34.812;20.000
2019-08-30 12:34:29;61.000;64.000;63.000;62.000;39.188;34.812;20.000
2019-08-30 12:34:45;61.000;65.000;63.000;62.000;39.375;34.812;20.062
2019-08-30 12:35:02;61.000;64.000;63.000;62.000;39.312;34.812;20.062
2019-08-30 12:35:18;61.000;65.000;63.000;62.000;39.188;34.875;20.062
2019-08-30 12:35:35;61.000;65.000;63.000;62.000;39.188;34.812;20.062
2019-08-30 12:35:51;61.000;64.000;63.000;62.000;39.188;34.812;20.000
2019-08-30 12:36:07;61.000;65.000;63.000;62.000;39.188;34.875;20.000
2019-08-30 12:36:24;61.000;64.000;63.000;62.000;39.125;34.812;20.062
2019-08-30 12:36:40;61.000;65.000;63.000;62.000;39.312;34.812;20.062
2019-08-30 12:36:57;61.000;65.000;63.000;62.000;39.250;34.875;20.062
2019-08-30 12:37:13;61.000;64.000;63.000;62.000;39.250;34.812;20.062
2019-08-30 12:37:29;61.000;65.000;63.000;62.000;39.250;34.812;20.062
2019-08-30 12:37:46;61.000;64.000;63.000;62.000;39.312;34.812;20.062
2019-08-30 12:38:02;61.000;64.000;63.000;62.000;39.312;34.812;20.062
2019-08-30 12:38:18;61.000;64.000;63.000;62.000;39.250;34.812;20.062
2019-08-30 12:38:35;61.000;64.000;63.000;62.000;39.188;34.875;20.062
2019-08-30 12:38:51;61.000;64.000;63.000;62.000;39.188;34.875;20.062
2019-08-30 12:39:07;61.000;64.000;63.000;61.000;39.125;34.812;20.188
2019-08-30 12:39:24;61.000;64.000;63.000;62.000;39.188;34.812;20.188
2019-08-30 12:39:40;60.000;64.000;63.000;62.000;39.312;34.812;20.250
2019-08-30 12:39:56;60.000;64.000;63.000;62.000;39.250;34.812;20.250
2019-08-30 12:40:13;60.000;64.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 12:40:29;61.000;64.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 12:40:45;61.000;64.000;63.000;62.000;39.250;34.812;20.312
2019-08-30 12:41:01;61.000;64.000;63.000;62.000;39.250;34.812;20.312
2019-08-30 12:41:17;61.000;64.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 12:41:34;61.000;64.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 12:41:50;61.000;64.000;63.000;62.000;39.250;34.812;20.312
2019-08-30 12:42:06;61.000;64.000;63.000;61.000;39.188;34.812;20.312
2019-08-30 12:42:23;61.000;64.000;63.000;61.000;39.250;34.812;20.375
2019-08-30 12:42:39;61.000;64.000;63.000;61.000;39.250;34.812;20.375
2019-08-30 12:42:55;61.000;64.000;63.000;62.000;39.250;34.750;20.375
2019-08-30 12:43:12;61.000;64.000;63.000;62.000;39.188;34.750;20.375
2019-08-30 12:43:28;61.000;64.000;63.000;62.000;39.438;34.812;20.375
2019-08-30 12:43:44;61.000;64.000;63.000;62.000;39.375;34.812;20.375
2019-08-30 12:44:01;60.000;64.000;63.000;62.000;39.375;34.812;20.375
2019-08-30 12:44:17;61.000;64.000;63.000;62.000;39.312;34.750;20.375
2019-08-30 12:44:33;61.000;64.000;63.000;62.000;39.188;34.750;20.375
2019-08-30 12:44:50;61.000;64.000;63.000;62.000;39.250;34.812;20.375
2019-08-30 12:45:06;61.000;64.000;63.000;62.000;39.250;34.750;20.375
2019-08-30 12:45:23;60.000;64.000;63.000;62.000;39.375;34.750;20.375
2019-08-30 12:45:39;60.000;64.000;63.000;62.000;39.312;34.750;20.375
2019-08-30 12:45:56;60.000;64.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 12:46:12;61.000;64.000;63.000;62.000;39.312;34.750;20.312
2019-08-30 12:46:28;61.000;64.000;63.000;62.000;39.312;34.750;20.375
2019-08-30 12:46:45;61.000;64.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 12:47:01;61.000;64.000;63.000;62.000;39.438;34.750;20.375
2019-08-30 12:47:17;61.000;64.000;63.000;61.000;39.375;34.812;20.375
2019-08-30 12:47:34;61.000;64.000;63.000;61.000;39.438;34.812;20.375
2019-08-30 12:47:50;61.000;64.000;62.000;61.000;39.438;34.750;20.375
2019-08-30 12:48:06;61.000;64.000;63.000;62.000;39.375;34.812;20.312
2019-08-30 12:48:23;61.000;64.000;63.000;62.000;39.250;34.812;20.312
2019-08-30 12:48:39;61.000;64.000;63.000;61.000;39.250;34.812;20.312
2019-08-30 12:48:56;61.000;64.000;63.000;61.000;39.250;34.750;20.375
2019-08-30 12:49:12;61.000;64.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 12:49:28;61.000;64.000;63.000;62.000;39.375;34.750;20.375
2019-08-30 12:49:45;61.000;64.000;63.000;62.000;39.375;34.812;20.375
2019-08-30 12:50:01;61.000;64.000;63.000;62.000;39.312;34.750;20.375
2019-08-30 12:50:17;61.000;64.000;63.000;62.000;39.375;34.750;20.375
2019-08-30 12:50:34;61.000;64.000;63.000;61.000;39.375;34.812;20.375
2019-08-30 12:50:50;61.000;64.000;63.000;61.000;39.375;34.750;20.375
2019-08-30 12:51:06;61.000;64.000;64.000;62.000;39.438;34.750;20.375
2019-08-30 12:51:23;61.000;64.000;63.000;62.000;39.438;34.812;20.375
2019-08-30 12:51:39;61.000;64.000;63.000;62.000;39.438;34.812;20.312
2019-08-30 12:51:56;61.000;64.000;63.000;62.000;39.438;34.812;20.312
2019-08-30 12:52:12;61.000;64.000;63.000;62.000;39.375;34.812;20.312
2019-08-30 12:52:28;61.000;64.000;63.000;62.000;39.438;34.812;20.375
2019-08-30 12:52:45;61.000;64.000;63.000;62.000;39.438;34.812;20.375
2019-08-30 12:53:01;61.000;64.000;63.000;62.000;39.438;34.812;20.375
2019-08-30 12:53:18;61.000;64.000;63.000;62.000;39.375;34.812;20.375
2019-08-30 12:53:34;61.000;64.000;63.000;62.000;39.312;34.750;20.375
2019-08-30 12:53:51;61.000;64.000;63.000;62.000;39.375;34.750;20.375
2019-08-30 12:54:08;61.000;64.000;63.000;62.000;39.375;34.812;20.375
2019-08-30 12:54:24;61.000;64.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 12:54:40;61.000;64.000;63.000;62.000;39.312;34.750;20.375
2019-08-30 12:54:56;61.000;64.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 12:55:13;61.000;64.000;63.000;62.000;39.375;34.812;20.375
2019-08-30 12:55:29;61.000;64.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 12:55:45;60.000;65.000;63.000;62.000;39.250;34.812;20.312
2019-08-30 12:56:02;60.000;64.000;63.000;62.000;39.125;34.812;20.312
2019-08-30 12:56:19;61.000;64.000;63.000;62.000;39.250;34.812;20.312
2019-08-30 12:56:35;60.000;64.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 12:56:51;60.000;65.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 12:57:08;61.000;64.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 12:57:24;60.000;65.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 12:57:40;60.000;65.000;63.000;62.000;39.312;34.750;20.312
2019-08-30 12:57:57;60.000;65.000;63.000;62.000;39.250;34.812;20.312
2019-08-30 12:58:13;60.000;65.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 12:58:29;60.000;64.000;63.000;62.000;39.312;34.750;20.250
2019-08-30 12:58:46;60.000;65.000;63.000;62.000;39.250;34.812;20.312
2019-08-30 12:59:02;60.000;65.000;63.000;62.000;39.375;34.812;20.312
2019-08-30 12:59:19;60.000;65.000;63.000;62.000;39.312;34.812;20.312
2019-08-30 12:59:35;60.000;64.000;63.000;62.000;39.375;34.812;20.312
2019-08-30 12:59:51;60.000;64.000;63.000;62.000;39.438;34.812;20.312
2019-08-30 13:00:08;60.000;65.000;63.000;62.000;39.375;34.812;20.312
2019-08-30 13:00:24;61.000;65.000;63.000;62.000;39.375;34.750;20.312
2019-08-30 13:00:40;61.000;65.000;63.000;62.000;39.438;34.812;20.312
2019-08-30 13:00:56;61.000;65.000;63.000;62.000;39.375;34.812;20.312
2019-08-30 13:01:13;61.000;65.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 13:01:29;61.000;65.000;63.000;62.000;39.250;34.812;20.375
2019-08-30 13:01:45;61.000;65.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 13:02:02;61.000;65.000;63.000;62.000;39.250;34.812;20.375
2019-08-30 13:02:18;61.000;65.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 13:02:35;60.000;65.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 13:02:51;61.000;65.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 13:03:07;61.000;65.000;63.000;62.000;39.250;34.812;20.375
2019-08-30 13:03:24;60.000;65.000;63.000;62.000;39.375;34.812;20.375
2019-08-30 13:03:40;61.000;65.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 13:03:56;60.000;65.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 13:04:13;60.000;65.000;63.000;62.000;39.438;34.812;20.375
2019-08-30 13:04:29;61.000;65.000;63.000;62.000;39.375;34.812;20.438
2019-08-30 13:04:46;60.000;65.000;63.000;62.000;39.438;34.812;20.438
2019-08-30 13:05:02;60.000;65.000;63.000;62.000;39.500;34.812;20.375
2019-08-30 13:05:18;60.000;65.000;63.000;62.000;39.312;34.812;20.375
2019-08-30 13:05:34;60.000;65.000;63.000;62.000;39.188;34.812;20.375
2019-08-30 13:05:51;61.000;65.000;63.000;62.000;39.312;34.750;20.438
2019-08-30 13:06:07;61.000;65.000;63.000;62.000;39.438;34.812;20.438
2019-08-30 13:06:24;61.000;64.000;63.000;62.000;39.312;34.812;20.438
2019-08-30 13:06:40;61.000;64.000;63.000;62.000;39.375;34.812;20.438
2019-08-30 13:06:56;61.000;65.000;63.000;62.000;39.188;34.812;20.438
2019-08-30 13:07:13;61.000;65.000;63.000;62.000;39.250;34.812;20.438
2019-08-30 13:07:30;60.000;65.000;63.000;62.000;39.375;34.812;20.438
2019-08-30 13:07:46;60.000;65.000;63.000;62.000;39.438;34.812;20.438
2019-08-30 13:08:02;61.000;65.000;63.000;62.000;39.312;34.812;20.438
2019-08-30 13:08:18;60.000;65.000;63.000;62.000;39.312;34.812;20.438
2019-08-30 13:08:35;60.000;65.000;63.000;62.000;39.375;34.812;20.438
2019-08-30 13:08:51;60.000;65.000;63.000;62.000;39.375;34.812;20.438
2019-08-30 13:09:07;60.000;65.000;63.000;62.000;39.438;34.812;20.438
2019-08-30 13:09:24;60.000;65.000;63.000;62.000;39.438;34.812;20.438
